#,Column1,RPM,Wind (V),Wind (A),Wind (A)2,Wind (A)3,Wind (W),PV (V),PV (A),\,Bat (V),Bat (A),Bat (W),LED 1 (V),LED 1 (A),LED 1 (W),LED 2 (V),LED 2 (A),LED 2 (W),Temp (°C),Ex in (V),Date,Time
69,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:53:09
70,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:53:11
71,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/18,1:53:13
72,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:53:15
73,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:53:17
74,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/18,1:53:19
75,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:53:21
76,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:53:25
77,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:53:27
78,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:53:29
79,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:53:31
80,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:53:33
81,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:53:35
82,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:53:37
83,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:53:39
84,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:53:41
85,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:53:45
86,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:53:47
87,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:53:49
88,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:53:51
89,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/18,1:53:53
90,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:53:55
91,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/18,1:53:57
92,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:53:59
93,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/18,1:54:01
94,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:54:05
95,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:54:07
96,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/18,1:54:09
97,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/18,1:54:11
98,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:54:13
99,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:54:15
100,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/18,1:54:17
101,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:54:19
102,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:54:21
103,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:54:25
104,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/18,1:54:27
105,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/18,1:54:29
106,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/18,1:54:31
107,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:54:33
108,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/18,1:54:35
109,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/18,1:54:37
110,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/18,1:54:39
111,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:54:41
112,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:54:43
113,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:54:47
114,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/18,1:54:49
115,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/18,1:54:51
116,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/18,1:54:53
117,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:54:55
118,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:54:57
119,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/18,1:54:59
120,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:55:01
121,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:55:03
122,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/18,1:55:07
123,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:55:09
124,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:55:11
125,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/18,1:55:13
126,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:55:15
127,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:55:17
128,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/18,1:55:19
129,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:55:21
130,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/18,1:55:23
131,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:55:27
132,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/18,1:55:29
133,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/18,1:55:31
134,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:55:33
135,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:55:35
136,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/18,1:55:37
137,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:55:39
138,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:55:41
139,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/18,1:55:43
140,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/18,1:55:47
141,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:55:49
142,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:55:51
143,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:55:53
144,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/18,1:55:55
145,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/18,1:55:57
146,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/18,1:55:59
147,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:56:01
148,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:56:03
149,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:56:05
150,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/18,1:56:09
151,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:56:11
152,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/18,1:56:13
153,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:56:15
154,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/18,1:56:17
155,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/18,1:56:19
156,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/18,1:56:21
157,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:56:23
158,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:56:25
159,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/18,1:56:29
160,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:56:31
161,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/18,1:56:33
162,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:56:35
163,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/18,1:56:38
164,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:56:40
165,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:56:42
166,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:56:44
167,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/18,1:56:46
168,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/18,1:56:50
169,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:56:52
170,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:56:54
171,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/18,1:56:56
172,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:56:58
173,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:57:00
174,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:57:02
175,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/18,1:57:04
176,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/18,1:57:06
177,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/18,1:57:10
178,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/18,1:57:12
179,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:57:14
180,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/18,1:57:16
181,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:57:18
182,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:57:20
183,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:57:22
184,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:57:24
185,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:57:26
186,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/18,1:57:30
187,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/18,1:57:32
188,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/18,1:57:34
189,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/18,1:57:36
190,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:57:38
191,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:57:40
192,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:57:42
193,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:57:44
194,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/18,1:57:46
195,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:57:48
196,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:57:52
197,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:57:54
198,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:57:56
199,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/18,1:57:58
200,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:58:00
201,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/18,1:58:02
202,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:58:04
203,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/18,1:58:06
204,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:58:08
205,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:58:12
206,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:58:14
207,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/18,1:58:16
208,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:58:18
209,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/14/13,3.3,2/28/18,1:58:20
210,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:58:22
211,0,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,14/14/13,3.4,2/28/18,1:58:24
212,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:58:26
213,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.4,2/28/18,1:58:28
214,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,14/13/13,3.3,2/28/18,1:58:32
